pid,clicks,visit_time,purchases,cat1,cat2
606,38017,190086,3801,Food,Herbal Tea
607,88234,441173,8823,Toys,Outdoor Play Toys
608,57838,289192,5783,Clothing,Activewear Jackets
609,40248,201242,4024,Food,Savory Snacks
610,54766,273834,5476,Food,Marinated Poultry
611,79412,397061,7941,Electronics,Mobile Accessories
612,26329,131649,2632,Clothing,Casual Dresses
613,70367,351838,7036,Food,Breakfast Cereals
614,30822,154112,3082,Home Appliances,Heating Appliances
615,26754,133773,2675,Kitchen,Blenders & Juicers
616,5995,29975,599,Home,Decorative Wall Art & Accessories
617,30701,153508,3070,Food,Pasta Sauces
618,50351,251759,5035,Food,Desserts
619,97303,486519,9730,Storage,Storage Devices
620,87235,436178,8723,Food,Regional Seasoning Blends
621,34147,170739,3414,Food,Nut-Based Snacks
622,87059,435295,8705,Food,Frozen Snacks
623,55357,276785,5535,Kitchen,Cooking Accessories
624,45770,228853,4577,Home,Decorative Wall Art & Accessories
625,90143,450718,9014,Clothing,Sweaters
626,20190,100953,2019,Food,Potatoes
627,70968,354844,7096,Outdoor,Camping Equipment
628,12976,64884,1297,Fitness,Health Monitoring Devices
629,73876,369380,7387,Food,Healthy Snacks
630,87217,436086,8721,Food,Rubs and Seasonings
631,79106,395531,7910,Accessories,Weather Accessories
632,14832,74162,1483,Garden,Garden Supplies
633,61180,305902,6118,Kitchen,Small Appliances
634,66157,330789,6615,Food,Sauces
635,61107,305539,6110,Kitchen,Kitchen Storage & Organization
636,20679,103399,2067,Health,Sleep & Relaxation
637,61194,305971,6119,Food,Flavored Couscous
638,64945,324727,6494,Food,Breakfast Cereals
639,45901,229505,4590,Food,Processed Meats
640,23561,117807,2356,Food,Sweet Snacks
641,50874,254373,5087,Garden,Gardening Accessories
642,90470,452354,9047,Clothing,Running Shorts
643,32679,163398,3267,Outdoor,Cycling Accessories
644,79349,396746,7934,Food,Fruits
645,15699,78498,1569,Pets,Training Supplies
646,23468,117344,2346,Home,Home Fragrance & Accessories
647,47937,239685,4793,Food,Frozen Meals
648,97735,488677,9773,Garden,Indoor Gardening Kits
649,90882,454412,9088,Garden,Garden Tools
650,14530,72653,1453,Food,Sauces
651,62349,311748,6234,Outdoor,Outdoor Accessories
652,61375,306875,6137,Food,Sauces & Condiments
653,39002,195013,3900,Food,Herbal Tea
654,83592,417964,8359,Home,Home Furnishings
655,84552,422763,8455,Food,Healthy Breakfast Options
656,48948,244743,4894,Food,Dips and Spreads
657,79643,398219,7964,Kitchen,Kitchen Gadgets
658,33853,169269,3385,Fitness,Cardio Equipment
659,95476,477383,9547,Food,Noodle Salads
660,3307,16539,330,Clothing,Women's Footwear
661,37006,185033,3700,Food,Seasoning Blends
662,47921,239609,4792,Food,Baking Ingredients
663,64866,324331,6486,Food,Salad Kits
664,55573,277869,5557,Food,Mediterranean Dips
665,71011,355057,7101,Food,Nut-Based Snacks
666,76612,383064,7661,Kitchen,Cooking Tools & Utensils
667,52509,262549,5250,Food,Baking Ingredients
668,90580,452904,9058,Electronics,Tablets for Kids
669,83236,416180,8323,Food,Regional Seasoning Blends
670,96667,483335,9666,Accessories,Personal Care
671,39285,196427,3928,Food,Herbal Tea
672,19180,95902,1918,Automotive,Safety and Emergency Supplies
673,59693,298469,5969,Home,Eco-Friendly Home Products
674,88047,440236,8804,Office,Office Accessories
675,11950,59752,1195,Food,Healthy Snacks
676,38592,192961,3859,Food,Frozen Vegetables
677,16019,80096,1601,Food,Vinaigrettes
678,60084,300423,6008,Accessories,Bags
679,27355,136779,2735,Home,Home Organization
680,30711,153556,3071,Food,Health Drinks
681,25347,126739,2534,Food,Grain Salads
682,49972,249864,4997,Kitchen,Ice Cube Trays
683,66615,333077,6661,Pets,Cat Furniture
684,14954,74772,1495,Food,Vegetables
685,75630,378151,7563,Office,Lighting
686,67295,336475,6729,Food,Healthy Snacks
687,73043,365216,7304,Food,Meal Kits
688,80428,402140,8042,Food,Specialty Grains
689,90218,451093,9021,Food,Healthy Snacks
690,51844,259224,5184,Food,Frozen Meals
691,37932,189660,3793,Food,Whole Grains
692,73724,368624,7372,Food,Herbal Tea
693,88047,440238,8804,Food,Fruits
694,10370,51851,1037,Toys,Building Toys
695,40874,204371,4087,Home,Lighting & Lamps
696,78386,391934,7838,Garden,Gardening Tools
697,3005,15027,300,Clothing,Graphic Tees
698,71559,357796,7155,Outdoor,Camping Equipment
699,6682,33411,668,Food,Soups & Broths
700,36569,182848,3656,Clothing,Jumpsuits
701,44732,223663,4473,Clothing,Leggings
702,30439,152197,3043,Fitness,Hydration Gear
703,630,3153,63,Garden,Garden Supplies
704,35012,175060,3501,Food,Canned Fruits
705,16390,81952,1639,Home,Home Organization
706,54648,273242,5464,Food,Gourmet Ice Cream
707,46470,232351,4647,Home,Smart Home & Security
708,52433,262169,5243,Food,Processed Meats
709,62909,314546,6290,Food,Sauces
710,69650,348252,6965,Outdoor,Camping Equipment
711,65950,329752,6595,Food,Canned Soups
712,47113,235569,4711,Clothing,Leggings
713,98354,491774,9835,Clothing,Bottoms
714,67349,336747,6734,Clothing,Jackets
715,36616,183081,3661,Automotive,Car Cleaning
716,69699,348496,6969,Home,Home Organization
717,12451,62258,1245,Art Supplies,Painting Supplies
718,84791,423957,8479,Food,Healthy Snacks
719,75861,379305,7586,Food,Sauces
720,68166,340831,6816,Food,Frozen Meals
721,783,3917,78,Food,Flatbreads
722,59627,298135,5962,Crafts,Candle & Soap Making Supplies
723,29228,146144,2922,Food,Healthy Snacks
724,73415,367076,7341,Food,Seasoning Blends
725,58705,293529,5870,Clothing,Dress Shirts
726,30027,150136,3002,Food,Meat Snacks
727,70088,350443,7008,Pets,Pet Accessories
728,33866,169334,3386,Food,Superfoods
729,19160,95802,1916,Kitchen,Drinkware
730,80660,403300,8066,Food,Sweeteners
731,64854,324270,6485,Home,Smart Home & Security
732,33239,166199,3323,Travel,Travel Accessories
733,19304,96522,1930,Home,Home Appliances
734,75625,378129,7562,Food,Healthy Snacks
735,73616,368080,7361,Food,Dips
736,98260,491304,9826,Pets,Grooming Supplies
737,64652,323264,6465,Food,Herbal Tea
738,47839,239196,4783,Food,Herbal Tea
739,30900,154501,3090,Photography,Camera Accessories
740,44872,224364,4487,Travel,Luggage and Bags
741,98389,491946,9838,Food,Cheese
742,60565,302826,6056,Food,Salads
743,38758,193794,3875,Outdoor,Camping Equipment
744,80924,404620,8092,Food,Gluten-Free Baked Goods
745,27274,136372,2727,Safety,Disaster Preparedness
746,9158,45792,915,Pets,Pet Hydration Supplies
747,27183,135915,2718,Food,Rice
748,34821,174106,3482,Clothing,Jackets
749,54548,272740,5454,Food,Granola & Muesli
750,89017,445086,8901,Home,Lighting & Lamps
751,64303,321518,6430,Food,Frozen Appetizers
752,4735,23679,473,Outdoor,Camping Equipment
753,70537,352688,7053,Food,Processed Meats
754,33579,167895,3357,Kitchen,Cooking Tools & Utensils
755,21534,107670,2153,Food,Cookies
756,50250,251251,5025,Food,Frozen Meals
757,29316,146584,2931,Clothing,Outerwear
758,17634,88171,1763,Kitchen,Coffee Accessories
759,66164,330823,6616,Garden,Gardening Kits
760,34359,171795,3435,Clothing,Leggings
761,26014,130074,2601,Kitchen,Drinkware
762,76773,383868,7677,Gaming,Gaming Accessories
763,23491,117455,2349,Outdoor,Camping Equipment
764,44572,222860,4457,Home Improvement,Exterior Sealers
765,983,4918,98,Kitchen,Coffee Equipment
766,86849,434248,8684,Food,Baking Ingredients
767,16105,80526,1610,Home,Decorative Wall Art & Accessories
768,42711,213559,4271,Food,smoothies
769,70045,350226,7004,Tools,Workbenches
770,39321,196606,3932,Food,Casseroles
771,94232,471163,9423,Audio,Audio Accessories
772,81308,406544,8130,Office,Laptop Accessories
773,15252,76262,1525,Accessories,Kids' Bags
774,54423,272117,5442,Food,Sauces
775,36708,183542,3670,Outdoor,Outdoor Recreation
776,63386,316934,6338,Tools,Hand Tools
777,60545,302728,6054,Food,Vegetables
778,25492,127462,2549,Food,Plant-Based Yogurt
779,95773,478865,9577,Food,Mixes
780,9201,46005,920,Food,Herbal Butters
781,9909,49546,990,Pets,Grooming Supplies
782,53612,268062,5361,Accessories,Kids' Bags
783,89051,445257,8905,Outdoor,Camping Equipment
784,51746,258732,5174,Food,Nut Butters
785,14156,70784,1415,Home,Home Organization
786,48294,241471,4829,Food,Fresh Fruits
787,87223,436115,8722,Outdoor,Camping Equipment
788,69499,347495,6949,Food,Sauces
789,8189,40948,818,Food,Healthy Snacks
790,75081,375406,7508,Kitchen,Small Appliances
791,90701,453507,9070,Kitchen,Cooking Appliances
792,23715,118579,2371,Food,Pickles
793,90357,451789,9035,Health,Sleep & Relaxation
794,25467,127338,2546,Food,Salads
795,25668,128343,2566,Food,Seasoned Grains
796,55836,279184,5583,Food,Pancakes & Waffles
797,56306,281534,5630,Food,Rice Dishes
798,86604,433021,8660,Food,Frozen Snacks
799,1812,9062,181,Fitness,Yoga Equipment
800,54387,271936,5438,Electronics,Wireless Video Transmission
801,24969,124848,2496,Pets,Pet Hydration Supplies
802,42084,210424,4208,Clothing,Headwear
803,60793,303968,6079,Food,Hot Sauces
804,23120,115602,2312,Toys,Outdoor Play Toys
805,15017,75088,1501,Pets,Pet Accessories
806,6614,33072,661,Food,Juice
807,54188,270944,5418,Food,Cheese
808,45343,226717,4534,Food,Juice
809,64684,323422,6468,Food,Frozen Pizza
810,80179,400895,8017,Food,Chips and Crisps
811,57159,285798,5715,Garden,Gardening Accessories
812,18255,91276,1825,Food,Tea
813,99935,499677,9993,Toys,Educational Toys
814,33822,169114,3382,Outdoor,Outdoor Recreation
815,54041,270208,5404,Food,Whole Grains
816,82252,411264,8225,Food,Salad Mixes
817,17352,86760,1735,Clothing,Graphic Tees
818,53517,267587,5351,Home,Kitchen Accessories
819,14723,73618,1472,Food,Pork
820,15183,75915,1518,Travel,Travel Accessories
821,16840,84203,1684,Food,Dips & Spreads
822,72032,360160,7203,Kitchen,Coffee Equipment
823,69339,346695,6933,Food,Marinated Meats
824,64350,321753,6435,Outdoor,Outdoor Recreation
825,4834,24170,483,Audio,Headphones
826,25791,128955,2579,Clothing,Headwear
827,17191,85959,1719,Food,Frozen Pizza Crusts
828,61814,309070,6181,Food,Seeds & Nuts
829,62245,311226,6224,Garden,Garden Tools
830,88034,440174,8803,Food,Frozen Vegetables
831,97786,488930,9778,Food,Wraps & Sandwiches
832,48615,243077,4861,Pets,Pet Accessories
833,49091,245459,4909,Food,Salsas and Dips
834,62472,312361,6247,Food,Processed Meats
835,45463,227317,4546,Travel,Travel Accessories
836,8089,40446,808,Food,Baking Ingredients
837,66732,333660,6673,Home,Seasonal Home Decor
838,48978,244893,4897,Bathroom,Shower Accessories
839,8057,40287,805,Home,Lighting & Lamps
840,33396,166981,3339,Clothing,Bottoms
841,8728,43642,872,Health,Oral Care & Hygiene
842,81483,407416,8148,Clothing,T-Shirts
843,11620,58102,1162,Food,Canned Soups
844,88379,441895,8837,Food,Meat Products
845,83070,415351,8307,Food,Pasta Sauces
846,69405,347029,6940,Food,Pickles
847,40444,202221,4044,Kitchen,Food Storage Solutions
848,12864,64324,1286,Food,Salad Mixes
849,19357,96786,1935,Food,Vegetarian Meals
850,20040,100203,2004,Food,Savory Snacks
851,4769,23848,476,Food,Dips and Spreads
852,40632,203162,4063,Beauty,Hair Care Tools
853,25525,127629,2552,Clothing,Boots
854,34927,174638,3492,Home,Bedding & Linens
855,86713,433568,8671,Food,Sauces
856,63854,319270,6385,Smart Home,Smart Lighting
857,9032,45162,903,Fitness,Recovery Tools
858,34548,172743,3454,Food,Nut Butters
859,62873,314365,6287,Food,Pork
860,99101,495506,9910,Accessories,Tech Accessories
861,74030,370153,7403,Electronics,Cameras & Photography
862,81652,408264,8165,Kitchen,Food Preparation Tools
863,6794,33973,679,Food,Vegetable Dips
864,60901,304509,6090,Food,Seasoned Grains
865,22600,113000,2260,Home,Lighting & Lamps
866,83181,415905,8318,Toys,Board Games
867,90968,454840,9096,Food,Vegetable Dips
868,32242,161213,3224,Clothing,Fitness Apparel
869,43950,219753,4395,Food,Casseroles
870,27917,139585,2791,Outdoor,Outdoor Accessories
871,60014,300072,6001,Food,Dips and Spreads
872,26975,134878,2697,Food,Sauces
873,383,1918,38,Food,Dressing
874,62790,313954,6279,Pets,Grooming Supplies
875,4457,22287,445,Accessories,Mobile Accessories
876,64850,324252,6485,Kitchen,Cooking Appliances
877,99260,496301,9926,Food,Soups & Broths
878,45581,227907,4558,Automotive,Automotive Accessories
879,29068,145343,2906,Bathroom,Shower Accessories
880,26982,134910,2698,Electronics,Mobile Accessories
881,89250,446251,8925,Food,Dips and Spreads
882,72080,360401,7208,Art Supplies,Painting Supplies
883,8479,42399,847,Kitchen,Coffee Accessories
884,92421,462105,9242,Outdoor,Outdoor Recreation
885,89274,446371,8927,Audio,Wireless Audio Accessories
886,32657,163287,3265,Kitchen,Cooking Tools & Utensils
887,23983,119918,2398,Food,Flavored Nuts
888,58003,290016,5800,Smart Home,Smart Home Accessories
889,54276,271381,5427,Food,Dressing
890,65498,327494,6549,Food,Apples
891,34091,170458,3409,Safety,Hearing Protection
892,67610,338053,6761,Food,Savory Snacks
893,9361,46807,936,Food,Herbal Tea
894,55894,279473,5589,Food,Drink Mixes
895,81503,407519,8150,Food,Herbal Tea
896,16469,82349,1646,Food,Savory Snacks
897,439,2199,43,Food,Healthy Snacks
898,16769,83848,1676,Food,Fruits & Vegetables
899,9386,46934,938,Clothing,Sweaters
900,86278,431390,8627,Home,Home Decor
901,44774,223873,4477,Food,Dips & Spreads
902,1302,6513,130,Food,Gourmet Snacks
903,69791,348955,6979,Food,Soups & Broths
904,43268,216344,4326,Toys,Outdoor Play Toys
905,63715,318578,6371,Outdoor,Outdoor Accessories
906,87346,436730,8734,Food,Dairy Spreads
907,19901,99505,1990,Health,Emergency Preparedness & First Aid
908,74505,372529,7450,Food,Sweet Snacks
909,81243,406219,8124,Food,Specialty Pasta
910,83650,418253,8365,Food,Frozen Vegetables
911,12972,64863,1297,Food,Rubs and Seasonings
912,18032,90164,1803,Toys,Creative Toys
913,27917,139587,2791,Food,Herbs and Spices
914,85753,428767,8575,Food,Meal Kits
915,74392,371962,7439,Food,Marinated Poultry
916,30134,150672,3013,Food,Flavored Quinoa
917,80970,404851,8097,Beauty,Bath & Body
918,76126,380633,7612,Safety,Self-Defense Tools
919,13149,65745,1314,Food,Baking Ingredients
920,58109,290546,5810,Bicycles,Accessories
921,10355,51779,1035,Accessories,Custom Accessories
922,6786,33934,678,Toys,Building Toys
923,19795,98976,1979,Home,Wine Storage Solutions
924,11886,59431,1188,Smart Home,Home Automation Accessories
925,56651,283259,5665,Home,Lighting & Lamps
926,12794,63973,1279,Food,Nuts
927,94821,474106,9482,Food,Healthy Snacks
928,80556,402782,8055,Food,Marinades and Sauces
929,26972,134863,2697,Clothing,Athletic Footwear
930,30730,153654,3073,Food,Marinades
931,39024,195123,3902,Food,Desserts
932,54346,271732,5434,Accessories,Wine Accessories
933,64864,324321,6486,Food,Frozen Asian Meals
934,80216,401084,8021,Photography,Digital Cameras
935,82886,414434,8288,Health,Oral Care & Hygiene
936,60674,303372,6067,Beauty,Hair Care Tools
937,72874,364373,7287,Automotive,Automotive Accessories
938,8239,41198,823,Kitchen,Blenders & Juicers
939,80353,401765,8035,Pets,Pet Waste Management
940,47946,239733,4794,Food,Mixes
941,22337,111687,2233,Food,Muffins
942,25428,127141,2542,Garden,Garden Supplies
943,31150,155750,3115,Food,Whole Grains
944,26715,133577,2671,Food,Granola
945,50093,250469,5009,Smart Home,Smart Plugs & Outlets
946,87755,438775,8775,Fitness,Hydration Gear
947,43618,218092,4361,Garden,Planters
948,62405,312028,6240,Furniture,Seating
949,55107,275536,5510,Health,Aromatherapy & Wellness
950,24975,124878,2497,Food,Dressing
951,7167,35836,716,Garden,Indoor Gardening Kits
952,72542,362713,7254,Health,Injury Prevention & Recovery
953,70497,352485,7049,Food,Granola/Cereal
954,59307,296535,5930,Clothing,Graphic Tees
955,59436,297182,5943,Food,Healthy Salads
956,93209,466046,9320,Food,Breakfast Cereals
957,86053,430267,8605,Food,Vegetarian Meal Kits
958,78825,394128,7882,Books,Children's Educational Books
959,2684,13423,268,Home,Bedding & Linens
960,35843,179216,3584,Food,Granola/Cereal
961,77419,387096,7741,Home,Decorative Wall Art & Accessories
962,74141,370709,7414,Outdoor,Bird Feeding Accessories
963,55144,275723,5514,Food,Seafood
964,32556,162781,3255,Pets,Training Supplies
965,36590,182950,3659,Toys,Educational Toys
966,60844,304221,6084,Toys,Building Toys
967,26333,131667,2633,Garden,Planters
968,27971,139855,2797,Fitness,Strength Training Equipment
969,66503,332516,6650,Toys,Educational Toys
970,53294,266471,5329,Audio,Smart Speakers
971,34650,173252,3465,Kitchen,Kitchen Gadgets
972,99694,498472,9969,Food,Healthy Snacks
973,87459,437299,8745,Kitchen,Kitchen Gadgets
974,73334,366670,7333,Automotive,Automotive Accessories
975,96721,483607,9672,Outdoor,Cycling Accessories
976,22154,110770,2215,Clothing,Skirts
977,89027,445136,8902,Pets,Pet Feeding Supplies
978,45328,226641,4532,Food,Sweeteners
979,62391,311956,6239,Food,Specialty Soups
980,25856,129281,2585,Automotive,Automotive Tools
981,84439,422197,8443,Food,Breads
982,9687,48438,968,Pets,Pet Feeding Supplies
983,3493,17467,349,Food,Pork
984,25665,128325,2566,Food,Sweet Snacks
985,57053,285266,5705,Food,Dips/Spreads
986,13529,67645,1352,Food,Healthy Snacks
987,4747,23735,474,Food,Pasta & Couscous
988,87770,438854,8777,Home,Decorative Wall Art & Accessories
989,66362,331814,6636,Kitchen,Coffee Equipment
990,87521,437605,8752,Fitness,Strength Training Equipment
991,26904,134520,2690,Fitness,Strength Training Equipment
992,81042,405212,8104,Garden,Gardening Tools
993,92456,462283,9245,Health,Medical Devices
994,42737,213686,4273,Food,Nut Butters
995,27304,136521,2730,Kitchen,Kitchen Accessories
996,44376,221882,4437,Pets,Grooming Supplies
997,12233,61169,1223,Food,Healthy Desserts
998,98634,493174,9863,Food,Frozen Vegetables
999,24702,123511,2470,Food,Sauces & Condiments
1000,90482,452414,9048,Toys,Creative Toys
1001,42823,214119,4282,Accessories,Mobile Accessories
1002,37367,186835,3736,Food,Granola
1003,11782,58911,1178,Food,Spicy Sauces
1004,62605,313028,6260,Electronics,Computer Accessories
1005,89042,445214,8904,Fitness,Hydration Gear
1006,55447,277239,5544,Electronics,Drones & Accessories
1007,38697,193489,3869,Food,Candy
1008,88830,444152,8883,Food,Nuts and Trail Mix
1009,37685,188426,3768,Clothing,Sweaters
1010,30010,150052,3001,Food,Mixes
1011,6402,32013,640,Clothing,Headwear
1012,16494,82474,1649,Outdoor,Camping Equipment
1013,97534,487670,9753,Health,Health Devices
1014,94104,470520,9410,Photography,Camera Accessories
1015,35179,175897,3517,Kitchen,Eco-Friendly Kitchen Products
1016,36185,180928,3618,Smart Home,Home Security
1017,28682,143410,2868,Food,Spicy Sauces
1018,16798,83991,1679,Kitchen,Small Appliances
1019,16538,82690,1653,Food,Muffins
1020,66612,333064,6661,Food,Muffins
1021,44617,223087,4461,Food,Health Drinks
1022,85761,428806,8576,Food,Herbal Tea
1023,56430,282153,5643,Fitness,Wearable Technology
1024,80115,400577,8011,Toys,Musical Toys
1025,56007,280036,5600,Garden,Garden Tools
1026,73249,366249,7324,Office,Office Accessories
1027,68598,342994,6859,Food,Pesto
