pid,clicks,visit_time,purchases,cat1,cat2
587,18662,93312,1866,Bicycles,Bicycles
588,57450,287254,5745,Bicycles,Bicycles
589,52426,262134,5242,Bicycles,Bicycles
590,8274,41373,827,Books,Arts & Crafts
591,56309,281549,5630,Books,Arts & Crafts
592,14866,74333,1486,Books,Arts & Crafts
593,78886,394430,7888,Books,Arts & Crafts
594,19511,97559,1951,Books,Arts & Crafts
595,90011,450058,9001,Books,Arts & Crafts
596,26351,131759,2635,Books,Arts & Crafts
597,96912,484562,9691,Books,Arts & Crafts
598,68663,343319,6866,Books,Calendars
599,73242,366212,7324,Books,Calendars
600,87273,436365,8727,Books,Calendars
601,12255,61279,1225,Books,Calendars
602,78086,390430,7808,Books,Children's Educational Books
603,60180,300900,6018,Books,Children's Educational Books
604,63097,315485,6309,Books,Children's Educational Books
605,16778,83891,1677,Books,Children's Educational Books
606,38017,190086,3801,Books,Children's Educational Books
607,88234,441173,8823,Books,Children's Educational Books
608,57838,289192,5783,Books,Children's Educational Books
609,40248,201242,4024,Books,Children's Educational Books
610,54766,273834,5476,Books,Children's Educational Books
611,79412,397061,7941,Books,Children's Educational Books
612,26329,131649,2632,Books,Children's Educational Books
613,70367,351838,7036,Books,Children's Educational Books
614,30822,154112,3082,Books,Cookbooks & Nutrition
615,26754,133773,2675,Books,Cookbooks & Nutrition
616,5995,29975,599,Books,Cookbooks & Nutrition
617,30701,153508,3070,Books,Cookbooks & Nutrition
618,50351,251759,5035,Books,Cookbooks & Nutrition
619,97303,486519,9730,Books,Cookbooks & Nutrition
620,87235,436178,8723,Books,Cookbooks & Nutrition
621,34147,170739,3414,Books,Cookbooks & Nutrition
622,87059,435295,8705,Books,Cookbooks & Nutrition
623,55357,276785,5535,Books,Cookbooks & Nutrition
624,45770,228853,4577,Books,Cookbooks & Nutrition
625,90143,450718,9014,Books,Cookbooks & Nutrition
626,20190,100953,2019,Books,Cookbooks & Nutrition
627,70968,354844,7096,Books,Cookbooks & Nutrition
628,12976,64884,1297,Books,Cookbooks & Nutrition
629,73876,369380,7387,Books,Cookbooks & Nutrition
630,87217,436086,8721,Books,Cookbooks & Nutrition
631,79106,395531,7910,Books,Cookbooks & Nutrition
632,14832,74162,1483,Books,Journals
633,61180,305902,6118,Books,Journals
634,66157,330789,6615,Books,Journals
635,61107,305539,6110,Books,Journals
636,20679,103399,2067,Books,Journals
637,61194,305971,6119,Books,Journals
638,64945,324727,6494,Books,Journals
639,45901,229505,4590,Books,Journals
640,23561,117807,2356,Books,Journals
641,50874,254373,5087,Clothing,Accessories
642,90470,452354,9047,Clothing,Accessories
643,32679,163398,3267,Clothing,Activewear
644,79349,396746,7934,Clothing,Activewear
645,15699,78498,1569,Clothing,Activewear
646,23468,117344,2346,Clothing,Activewear
647,47937,239685,4793,Clothing,Activewear
648,97735,488677,9773,Clothing,Activewear
649,90882,454412,9088,Clothing,Activewear
650,14530,72653,1453,Clothing,Activewear
651,62349,311748,6234,Clothing,Activewear
652,61375,306875,6137,Clothing,Activewear
653,39002,195013,3900,Clothing,Activewear
654,83592,417964,8359,Clothing,Activewear
655,84552,422763,8455,Clothing,Activewear
656,48948,244743,4894,Clothing,Activewear Bras
657,79643,398219,7964,Clothing,Activewear Bras
658,33853,169269,3385,Clothing,Activewear Jackets
659,95476,477383,9547,Clothing,Activewear Jackets
660,3307,16539,330,Clothing,Activewear Jackets
661,37006,185033,3700,Clothing,Activewear Jackets
662,47921,239609,4792,Clothing,Activewear Jackets
663,64866,324331,6486,Clothing,Activewear Jackets
664,55573,277869,5557,Clothing,Activewear Jackets
665,71011,355057,7101,Clothing,Activewear Jackets
666,76612,383064,7661,Clothing,Activewear Jackets
667,52509,262549,5250,Clothing,Athletic Footwear
668,90580,452904,9058,Clothing,Athletic Footwear
669,83236,416180,8323,Clothing,Athletic Footwear
670,96667,483335,9666,Clothing,Athletic Footwear
671,39285,196427,3928,Clothing,Athletic Footwear
672,19180,95902,1918,Clothing,Athletic Footwear
673,59693,298469,5969,Clothing,Athletic Footwear
674,88047,440236,8804,Clothing,Athletic Footwear
675,11950,59752,1195,Clothing,Athletic Footwear
676,38592,192961,3859,Clothing,Athletic Footwear
677,16019,80096,1601,Clothing,Bags
678,60084,300423,6008,Clothing,Bags
679,27355,136779,2735,Clothing,Bags
680,30711,153556,3071,Clothing,Bags
681,25347,126739,2534,Clothing,Bags
682,49972,249864,4997,Clothing,Bags
683,66615,333077,6661,Clothing,Bathrobes
684,14954,74772,1495,Clothing,Bathrobes
685,75630,378151,7563,Clothing,Bathrobes
686,67295,336475,6729,Clothing,Bathrobes
687,73043,365216,7304,Clothing,Bathrobes
688,80428,402140,8042,Clothing,Bathrobes
689,90218,451093,9021,Clothing,Bathrobes
690,51844,259224,5184,Clothing,Bathrobes
691,37932,189660,3793,Clothing,Bathrobes
692,73724,368624,7372,Clothing,Bathrobes
693,88047,440238,8804,Clothing,Bathrobes
694,10370,51851,1037,Clothing,Boots
695,40874,204371,4087,Clothing,Boots
696,78386,391934,7838,Clothing,Boots
697,3005,15027,300,Clothing,Boots
698,71559,357796,7155,Clothing,Boots
699,6682,33411,668,Clothing,Boots
700,36569,182848,3656,Clothing,Boots
701,44732,223663,4473,Clothing,Boots
702,30439,152197,3043,Clothing,Boots
703,630,3153,63,Clothing,Boots
704,35012,175060,3501,Clothing,Boots
705,16390,81952,1639,Clothing,Boots
706,54648,273242,5464,Clothing,Boots
707,46470,232351,4647,Clothing,Boots
708,52433,262169,5243,Clothing,Boots
709,62909,314546,6290,Clothing,Bottoms
710,69650,348252,6965,Clothing,Bottoms
711,65950,329752,6595,Clothing,Bottoms
712,47113,235569,4711,Clothing,Bottoms
713,98354,491774,9835,Clothing,Bottoms
714,67349,336747,6734,Clothing,Bottoms
715,36616,183081,3661,Clothing,Bottoms
716,69699,348496,6969,Clothing,Bottoms
717,12451,62258,1245,Clothing,Bottoms
718,84791,423957,8479,Clothing,Bottoms
719,75861,379305,7586,Clothing,Bottoms
720,68166,340831,6816,Clothing,Bottoms
721,783,3917,78,Clothing,Bottoms
722,59627,298135,5962,Clothing,Bottoms
723,29228,146144,2922,Clothing,Bottoms
724,73415,367076,7341,Clothing,Bottoms
725,58705,293529,5870,Clothing,Bottoms
726,30027,150136,3002,Clothing,Bottoms
727,70088,350443,7008,Clothing,Bottoms
728,33866,169334,3386,Clothing,Bottoms
729,19160,95802,1916,Clothing,Bottoms
730,80660,403300,8066,Clothing,Bottoms
731,64854,324270,6485,Clothing,Bottoms
732,33239,166199,3323,Clothing,Bottoms
733,19304,96522,1930,Clothing,Bottoms
734,75625,378129,7562,Clothing,Bottoms
735,73616,368080,7361,Clothing,Bottoms
736,98260,491304,9826,Clothing,Bottoms
737,64652,323264,6465,Clothing,Bottoms
738,47839,239196,4783,Clothing,Bottoms
739,30900,154501,3090,Clothing,Bottoms
740,44872,224364,4487,Clothing,Bottoms
741,98389,491946,9838,Clothing,Bottoms
742,60565,302826,6056,Clothing,Bottoms
743,38758,193794,3875,Clothing,Bottoms
744,80924,404620,8092,Clothing,Bottoms
745,27274,136372,2727,Clothing,Bottoms
746,9158,45792,915,Clothing,Bottoms
747,27183,135915,2718,Clothing,Bottoms
748,34821,174106,3482,Clothing,Bottoms
749,54548,272740,5454,Clothing,Bottoms
750,89017,445086,8901,Clothing,Bottoms
751,64303,321518,6430,Clothing,Bottoms
752,4735,23679,473,Clothing,Casual Dresses
753,70537,352688,7053,Clothing,Casual Dresses
754,33579,167895,3357,Clothing,Casual Dresses
755,21534,107670,2153,Clothing,Casual Dresses
756,50250,251251,5025,Clothing,Casual Dresses
757,29316,146584,2931,Clothing,Casual Dresses
758,17634,88171,1763,Clothing,Casual Dresses
759,66164,330823,6616,Clothing,Casual Dresses
760,34359,171795,3435,Clothing,Casual Dresses
761,26014,130074,2601,Clothing,Casual Dresses
762,76773,383868,7677,Clothing,Casual Dresses
763,23491,117455,2349,Clothing,Casual Dresses
764,44572,222860,4457,Clothing,Casual Dresses
765,983,4918,98,Clothing,Casual Dresses
766,86849,434248,8684,Clothing,Casual Dresses
767,16105,80526,1610,Clothing,Casual Dresses
768,42711,213559,4271,Clothing,Casual Dresses
769,70045,350226,7004,Clothing,Casual Dresses
770,39321,196606,3932,Clothing,Casual Dresses
771,94232,471163,9423,Clothing,Casual Dresses
772,81308,406544,8130,Clothing,Casual Dresses
773,15252,76262,1525,Clothing,Casual Dresses
774,54423,272117,5442,Clothing,Casual Dresses
775,36708,183542,3670,Clothing,Casual Dresses
776,63386,316934,6338,Clothing,Casual Dresses
777,60545,302728,6054,Clothing,Casual Footwear
778,25492,127462,2549,Clothing,Casual Footwear
779,95773,478865,9577,Clothing,Casual Footwear
780,9201,46005,920,Clothing,Casual Footwear
781,9909,49546,990,Clothing,Casual Footwear
782,53612,268062,5361,Clothing,Casual Footwear
783,89051,445257,8905,Clothing,Casual Footwear
784,51746,258732,5174,Clothing,Casual Footwear
785,14156,70784,1415,Clothing,Casual Footwear
786,48294,241471,4829,Clothing,Casual Footwear
787,87223,436115,8722,Clothing,Casual Footwear
788,69499,347495,6949,Clothing,Casual Footwear
789,8189,40948,818,Clothing,Casual Footwear
790,75081,375406,7508,Clothing,Casual Footwear
791,90701,453507,9070,Clothing,Casual Footwear
792,23715,118579,2371,Clothing,Casual Footwear
793,90357,451789,9035,Clothing,Casual Footwear
794,25467,127338,2546,Clothing,Casual Footwear
795,25668,128343,2566,Clothing,Casual Footwear
796,55836,279184,5583,Clothing,Casual Footwear
797,56306,281534,5630,Clothing,Casual Pants
798,86604,433021,8660,Clothing,Casual Pants
799,1812,9062,181,Clothing,Casual Pants
800,54387,271936,5438,Clothing,Casual Pants
801,24969,124848,2496,Clothing,Casual Pants
802,42084,210424,4208,Clothing,Casual Shirts
803,60793,303968,6079,Clothing,Casual Shirts
804,23120,115602,2312,Clothing,Casual Shirts
805,15017,75088,1501,Clothing,Casual Shirts
806,6614,33072,661,Clothing,Casual Shirts
807,54188,270944,5418,Clothing,Casual Shirts
808,45343,226717,4534,Clothing,Casual Shirts
809,64684,323422,6468,Clothing,Casual Shirts
810,80179,400895,8017,Clothing,Casual Shirts
811,57159,285798,5715,Clothing,Casual Shirts
812,18255,91276,1825,Clothing,Casual Shirts
813,99935,499677,9993,Clothing,Casual Shirts
814,33822,169114,3382,Clothing,Casual Shirts
815,54041,270208,5404,Clothing,Casual Shirts
816,82252,411264,8225,Clothing,Casual Shirts
817,17352,86760,1735,Clothing,Casual Shirts
818,53517,267587,5351,Clothing,Coats
819,14723,73618,1472,Clothing,Coats
820,15183,75915,1518,Clothing,Coats
821,16840,84203,1684,Clothing,Coats
822,72032,360160,7203,Clothing,Coats
823,69339,346695,6933,Clothing,Coats
824,64350,321753,6435,Clothing,Coats
825,4834,24170,483,Clothing,Coats
826,25791,128955,2579,Clothing,Coats
827,17191,85959,1719,Clothing,Coats
828,61814,309070,6181,Clothing,Coats
829,62245,311226,6224,Clothing,Coats
830,88034,440174,8803,Clothing,Coats
831,97786,488930,9778,Clothing,Cocktail Dresses
832,48615,243077,4861,Clothing,Cocktail Dresses
833,49091,245459,4909,Clothing,Cocktail Dresses
834,62472,312361,6247,Clothing,Cocktail Dresses
835,45463,227317,4546,Clothing,Cocktail Dresses
836,8089,40446,808,Clothing,Dress Shirts
837,66732,333660,6673,Clothing,Dress Shirts
838,48978,244893,4897,Clothing,Dress Shirts
839,8057,40287,805,Clothing,Dress Shirts
840,33396,166981,3339,Clothing,Dress Shirts
841,8728,43642,872,Clothing,Dress Shirts
842,81483,407416,8148,Clothing,Dress Shirts
843,11620,58102,1162,Clothing,Dress Shirts
844,88379,441895,8837,Clothing,Dress Shirts
845,83070,415351,8307,Clothing,Dress Shirts
846,69405,347029,6940,Clothing,Dress Shirts
847,40444,202221,4044,Clothing,Dresses
848,12864,64324,1286,Clothing,Dresses
849,19357,96786,1935,Clothing,Dresses
850,20040,100203,2004,Clothing,Dresses
851,4769,23848,476,Clothing,Evening Wear
852,40632,203162,4063,Clothing,Evening Wear
853,25525,127629,2552,Clothing,Evening Wear
854,34927,174638,3492,Clothing,Evening Wear
855,86713,433568,8671,Clothing,Evening Wear
856,63854,319270,6385,Clothing,Evening Wear
857,9032,45162,903,Clothing,Evening Wear
858,34548,172743,3454,Clothing,Evening Wear
859,62873,314365,6287,Clothing,Evening Wear
860,99101,495506,9910,Clothing,Evening Wear
861,74030,370153,7403,Clothing,Fitness Apparel
862,81652,408264,8165,Clothing,Fitness Apparel
863,6794,33973,679,Clothing,Fitness Apparel
864,60901,304509,6090,Clothing,Fitness Apparel
865,22600,113000,2260,Clothing,Footwear - Boots
866,83181,415905,8318,Clothing,Footwear - Boots
867,90968,454840,9096,Clothing,Footwear - Boots
868,32242,161213,3224,Clothing,Footwear - Boots
869,43950,219753,4395,Clothing,Footwear - Boots
870,27917,139585,2791,Clothing,Footwear - Boots
871,60014,300072,6001,Clothing,Footwear - Boots
872,26975,134878,2697,Clothing,Formal Pants
873,383,1918,38,Clothing,Formal Pants
874,62790,313954,6279,Clothing,Formal Pants
875,4457,22287,445,Clothing,Graphic Tees
876,64850,324252,6485,Clothing,Graphic Tees
877,99260,496301,9926,Clothing,Graphic Tees
878,45581,227907,4558,Clothing,Graphic Tees
879,29068,145343,2906,Clothing,Graphic Tees
880,26982,134910,2698,Clothing,Graphic Tees
881,89250,446251,8925,Clothing,Graphic Tees
882,72080,360401,7208,Clothing,Graphic Tees
883,8479,42399,847,Clothing,Graphic Tees
884,92421,462105,9242,Clothing,Graphic Tees
885,89274,446371,8927,Clothing,Graphic Tees
886,32657,163287,3265,Clothing,Graphic Tees
887,23983,119918,2398,Clothing,Graphic Tees
888,58003,290016,5800,Clothing,Graphic Tees
889,54276,271381,5427,Clothing,Handbags
890,65498,327494,6549,Clothing,Handbags
891,34091,170458,3409,Clothing,Handbags
892,67610,338053,6761,Clothing,Handbags
893,9361,46807,936,Clothing,Hats & Headwear
894,55894,279473,5589,Clothing,Hats & Headwear
895,81503,407519,8150,Clothing,Hats & Headwear
896,16469,82349,1646,Clothing,Hats & Headwear
897,439,2199,43,Clothing,Hats & Headwear
898,16769,83848,1676,Clothing,Hats & Headwear
899,9386,46934,938,Clothing,Headwear
900,86278,431390,8627,Clothing,Headwear
901,44774,223873,4477,Clothing,Headwear
902,1302,6513,130,Clothing,Headwear
903,69791,348955,6979,Clothing,Headwear
904,43268,216344,4326,Clothing,Headwear
905,63715,318578,6371,Clothing,Headwear
906,87346,436730,8734,Clothing,Headwear
907,19901,99505,1990,Clothing,Headwear
908,74505,372529,7450,Clothing,Headwear
909,81243,406219,8124,Clothing,Headwear
910,83650,418253,8365,Clothing,Headwear
911,12972,64863,1297,Clothing,Headwear
912,18032,90164,1803,Clothing,Headwear
913,27917,139587,2791,Clothing,Headwear
914,85753,428767,8575,Clothing,Headwear
915,74392,371962,7439,Clothing,Headwear
916,30134,150672,3013,Clothing,Headwear
917,80970,404851,8097,Clothing,Headwear
918,76126,380633,7612,Clothing,Headwear
919,13149,65745,1314,Clothing,Headwear
920,58109,290546,5810,Clothing,Headwear
921,10355,51779,1035,Clothing,Headwear
922,6786,33934,678,Clothing,Headwear
923,19795,98976,1979,Clothing,Headwear
924,11886,59431,1188,Clothing,Hoodies
925,56651,283259,5665,Clothing,Hoodies
926,12794,63973,1279,Clothing,Hoodies
927,94821,474106,9482,Clothing,Hoodies
928,80556,402782,8055,Clothing,Hoodies
929,26972,134863,2697,Clothing,Hoodies
930,30730,153654,3073,Clothing,Hoodies
931,39024,195123,3902,Clothing,Hoodies
932,54346,271732,5434,Clothing,Hoodies
933,64864,324321,6486,Clothing,Hoodies
934,80216,401084,8021,Clothing,Hoodies
935,82886,414434,8288,Clothing,Hoodies
936,60674,303372,6067,Clothing,Hoodies
937,72874,364373,7287,Clothing,Jackets
938,8239,41198,823,Clothing,Jackets
939,80353,401765,8035,Clothing,Jackets
940,47946,239733,4794,Clothing,Jackets
941,22337,111687,2233,Clothing,Jackets
942,25428,127141,2542,Clothing,Jackets
943,31150,155750,3115,Clothing,Jackets
944,26715,133577,2671,Clothing,Jackets
945,50093,250469,5009,Clothing,Jackets
946,87755,438775,8775,Clothing,Jackets
947,43618,218092,4361,Clothing,Jackets
948,62405,312028,6240,Clothing,Jackets
949,55107,275536,5510,Clothing,Jackets
950,24975,124878,2497,Clothing,Jackets
951,7167,35836,716,Clothing,Jackets
952,72542,362713,7254,Clothing,Jackets
953,70497,352485,7049,Clothing,Jackets
954,59307,296535,5930,Clothing,Jackets
955,59436,297182,5943,Clothing,Jackets
956,93209,466046,9320,Clothing,Jackets
957,86053,430267,8605,Clothing,Jackets
958,78825,394128,7882,Clothing,Jackets
959,2684,13423,268,Clothing,Jackets
960,35843,179216,3584,Clothing,Jackets
961,77419,387096,7741,Clothing,Jackets
962,74141,370709,7414,Clothing,Jackets
963,55144,275723,5514,Clothing,Jackets
964,32556,162781,3255,Clothing,Jackets
965,36590,182950,3659,Clothing,Jackets
966,60844,304221,6084,Clothing,Jackets
967,26333,131667,2633,Clothing,Jackets
968,27971,139855,2797,Clothing,Jackets
969,66503,332516,6650,Clothing,Jackets
970,53294,266471,5329,Clothing,Jackets
971,34650,173252,3465,Clothing,Jackets
972,99694,498472,9969,Clothing,Jackets
973,87459,437299,8745,Clothing,Jackets
974,73334,366670,7333,Clothing,Jackets
975,96721,483607,9672,Clothing,Jumpsuits
976,22154,110770,2215,Clothing,Jumpsuits
977,89027,445136,8902,Clothing,Jumpsuits
978,45328,226641,4532,Clothing,Jumpsuits
979,62391,311956,6239,Clothing,Jumpsuits
980,25856,129281,2585,Clothing,Jumpsuits
981,84439,422197,8443,Clothing,Jumpsuits
982,9687,48438,968,Clothing,Jumpsuits
983,3493,17467,349,Clothing,Jumpsuits
984,25665,128325,2566,Clothing,Jumpsuits
985,57053,285266,5705,Clothing,Jumpsuits
986,13529,67645,1352,Clothing,Jumpsuits
987,4747,23735,474,Clothing,Jumpsuits
988,87770,438854,8777,Clothing,Jumpsuits
989,66362,331814,6636,Clothing,Knitwear
990,87521,437605,8752,Clothing,Knitwear
991,26904,134520,2690,Clothing,Knitwear
992,81042,405212,8104,Clothing,Knitwear
993,92456,462283,9245,Clothing,Knitwear
